,0,1
344,-81.909788,33.411387
343,-81.909628,33.412603
451,-81.909262,33.346704
470,-81.909137,33.323942
480,-81.909092,33.319983
452,-81.908637,33.345741
453,-81.908437,33.343842
469,-81.908237,33.325742
468,-81.908163,33.326774
481,-81.907053,33.320838
484,-81.906161,33.324863
482,-81.906131,33.32162
485,-81.906037,33.326042
483,-81.905918,33.323362
486,-81.905137,33.326642
487,-81.90475,33.327125
488,-81.904207,33.327493
489,-81.903785,33.328381
490,-81.903467,33.329049
491,-81.902848,33.331635
492,-81.902824,33.331649
493,-81.901987,33.332162
503,-81.899587,33.324258
494,-81.899585,33.332752
502,-81.89943,33.325126
504,-81.899422,33.323477
501,-81.899148,33.325586
500,-81.899089,33.325682
499,-81.898997,33.325833
505,-81.898149,33.322052
498,-81.897652,33.32702
497,-81.897358,33.327279
506,-81.897018,33.321531
496,-81.896992,33.328009
495,-81.896641,33.328711
507,-81.895349,33.321452
515,-81.892147,33.317568
516,-81.891985,33.317295
508,-81.891832,33.322284
517,-81.890593,33.31495
518,-81.890563,33.3149
519,-81.890412,33.314981
509,-81.890207,33.321956
514,-81.890124,33.319029
513,-81.889898,33.319397
512,-81.88969,33.319736
510,-81.889531,33.321062
511,-81.889466,33.320976
520,-81.8865,33.317059
521,-81.885867,33.31723
522,-81.885748,33.317262
523,-81.885535,33.31732
524,-81.8855,33.317315
534,-81.884835,33.308485
533,-81.884738,33.309867
532,-81.883766,33.311015
531,-81.883259,33.311325
525,-81.88314,33.317023
530,-81.882734,33.311647
529,-81.88215,33.312336
528,-81.882112,33.312547
526,-81.881972,33.315864
527,-81.881725,33.314692
535,-81.88169,33.303023
536,-81.880926,33.302168
537,-81.879879,33.302038
538,-81.879191,33.30246
539,-81.878927,33.302787
540,-81.877473,33.304592
541,-81.874456,33.308339
542,-81.874111,33.308788
543,-81.871254,33.312506
544,-81.870221,33.313138
545,-81.870125,33.313169
546,-81.869084,33.313504
547,-81.866453,33.313241
548,-81.865499,33.312172
551,-81.865146,33.303126
549,-81.86514,33.31162
552,-81.864277,33.302004
550,-81.864039,33.307553
599,-81.863505,33.289356
598,-81.863348,33.290224
600,-81.863265,33.289136
553,-81.863252,33.30175
597,-81.86276,33.291057
596,-81.862113,33.291972
595,-81.861981,33.292706
592,-81.861949,33.296263
593,-81.861917,33.29571
594,-81.861799,33.293708
591,-81.861765,33.297626
590,-81.861721,33.297946
554,-81.861554,33.30268
556,-81.860985,33.304131
555,-81.86097,33.303368
557,-81.860825,33.304422
558,-81.860529,33.304962
559,-81.860461,33.30501
589,-81.859784,33.299354
601,-81.858875,33.28511
560,-81.85871,33.306266
588,-81.858704,33.299251
561,-81.858419,33.306475
602,-81.858387,33.284662
587,-81.857603,33.299146
562,-81.857328,33.307547
563,-81.85693,33.307938
564,-81.856301,33.308874
565,-81.856202,33.309423
566,-81.856122,33.309866
567,-81.855788,33.310071
568,-81.855422,33.310295
569,-81.855089,33.310499
586,-81.854625,33.299537
570,-81.854592,33.310483
571,-81.854416,33.310477
572,-81.85372,33.310455
690,-81.853186,33.249147
689,-81.853135,33.249427
585,-81.852978,33.299332
691,-81.852977,33.248613
688,-81.852872,33.250883
687,-81.852844,33.25092
584,-81.852275,33.298991
583,-81.852153,33.299003
686,-81.852072,33.251925
692,-81.852057,33.247544
685,-81.850846,33.252786
582,-81.850562,33.299159
603,-81.849926,33.28323
684,-81.849732,33.253028
581,-81.849551,33.299667
693,-81.849537,33.24565
580,-81.849438,33.299783
683,-81.849286,33.252958
573,-81.848867,33.307692
694,-81.84852,33.244509
574,-81.848309,33.307374
664,-81.848123,33.263606
663,-81.848088,33.263965
662,-81.847978,33.265064
661,-81.847936,33.265485
695,-81.847847,33.243157
660,-81.847802,33.265644
659,-81.847604,33.265877
658,-81.847547,33.265944
657,-81.847521,33.26596
604,-81.847307,33.284173
682,-81.847203,33.252631
579,-81.847112,33.302153
578,-81.846878,33.302502
656,-81.846859,33.266365
696,-81.8468,33.242142
665,-81.846688,33.258863
575,-81.846528,33.305377
577,-81.846483,33.30309
576,-81.846214,33.304578
697,-81.84621,33.24157
681,-81.846193,33.252472
666,-81.846097,33.258201
667,-81.845977,33.258065
698,-81.845896,33.241266
680,-81.845865,33.25242
605,-81.845811,33.283987
668,-81.845671,33.257722
655,-81.845595,33.266589
606,-81.845407,33.283683
679,-81.845095,33.252451
669,-81.844818,33.257362
607,-81.844562,33.282437
608,-81.844384,33.279763
609,-81.844382,33.27973
610,-81.844315,33.278729
654,-81.844296,33.266716
653,-81.843883,33.266756
699,-81.84381,33.240118
611,-81.843044,33.277303
652,-81.842686,33.266607
651,-81.842679,33.266596
650,-81.842149,33.26566
649,-81.84199,33.265379
648,-81.841978,33.265236
647,-81.841893,33.264226
646,-81.841026,33.263104
678,-81.840825,33.254076
670,-81.840623,33.256717
671,-81.840503,33.256699
612,-81.840351,33.274432
672,-81.84033,33.256504
677,-81.839965,33.254603
613,-81.839947,33.274128
676,-81.839912,33.254894
675,-81.839836,33.255314
673,-81.839836,33.25595
674,-81.83974,33.255843
700,-81.838861,33.238741
614,-81.838136,33.273845
645,-81.838036,33.262545
644,-81.837236,33.261045
615,-81.837036,33.274145
643,-81.836836,33.260045
642,-81.836036,33.259145
627,-81.836036,33.263545
616,-81.835836,33.274845
626,-81.835807,33.264839
623,-81.835736,33.271045
624,-81.835592,33.269468
628,-81.835436,33.262395
625,-81.835386,33.26722
641,-81.835036,33.258645
622,-81.835036,33.271945
617,-81.834736,33.275445
629,-81.834236,33.262145
640,-81.834011,33.258395
621,-81.833936,33.272695
618,-81.833336,33.276145
639,-81.832986,33.258995
620,-81.832832,33.273978
630,-81.832761,33.262595
619,-81.832436,33.275345
701,-81.831998,33.233575
638,-81.831836,33.260145
631,-81.831836,33.263345
637,-81.830936,33.260895
632,-81.830936,33.264145
636,-81.829836,33.261495
633,-81.829636,33.264395
635,-81.828536,33.262345
634,-81.828536,33.263845
702,-81.828381,33.229067
703,-81.826849,33.228242
704,-81.822984,33.227633
705,-81.818806,33.226225
706,-81.818542,33.226192
707,-81.818507,33.226187
708,-81.818411,33.226136
709,-81.815442,33.224537
710,-81.810948,33.223491
711,-81.810748,33.223444
712,-81.810516,33.223212
713,-81.809584,33.222286
714,-81.809583,33.222284
715,-81.808642,33.219884
716,-81.808181,33.216529
718,-81.80816,33.214117
717,-81.80816,33.214119
719,-81.807942,33.213795
720,-81.807316,33.21287
721,-81.806531,33.212138
722,-81.805127,33.211456
723,-81.804767,33.211411
724,-81.803482,33.21125
725,-81.79991,33.211565
726,-81.797369,33.211248
727,-81.791324,33.208337
728,-81.785686,33.207822
729,-81.783716,33.208146
739,-81.781299,33.219765
738,-81.781092,33.219237
737,-81.78109,33.219232
740,-81.780947,33.220863
730,-81.780285,33.209366
731,-81.780233,33.209401
741,-81.779593,33.221581
742,-81.779297,33.221554
736,-81.778806,33.216663
732,-81.778714,33.210438
733,-81.777868,33.211727
735,-81.777525,33.214479
734,-81.777522,33.214474
743,-81.773735,33.221047
744,-81.773735,33.221047
745,-81.773345,33.220235
746,-81.773342,33.220228
813,-81.772435,33.180449
812,-81.772435,33.18045
747,-81.772386,33.219602
811,-81.771835,33.181548
748,-81.771815,33.218959
814,-81.771435,33.179049
815,-81.770836,33.178149
816,-81.770835,33.178148
810,-81.770835,33.180849
749,-81.770242,33.218151
817,-81.770138,33.176754
818,-81.770135,33.176749
809,-81.769835,33.179648
819,-81.769453,33.175623
820,-81.769135,33.175099
808,-81.769135,33.178849
750,-81.768878,33.21745
821,-81.768535,33.174249
751,-81.768245,33.216739
752,-81.768244,33.216737
807,-81.768235,33.178249
753,-81.768209,33.216648
828,-81.768135,33.168249
755,-81.768125,33.215708
754,-81.767931,33.215937
827,-81.767762,33.168855
822,-81.767735,33.173149
795,-81.767735,33.184648
796,-81.767676,33.184
829,-81.767638,33.167255
830,-81.767635,33.167249
797,-81.767635,33.183548
756,-81.767589,33.213611
794,-81.767517,33.185258
826,-81.767335,33.169549
793,-81.767235,33.186048
798,-81.767138,33.182455
799,-81.767135,33.182449
823,-81.767038,33.172152
824,-81.767035,33.172148
806,-81.767035,33.177849
825,-81.766735,33.170749
792,-81.766697,33.186856
791,-81.766635,33.186948
790,-81.766598,33.186992
831,-81.766535,33.166449
800,-81.765935,33.181348
805,-81.765835,33.178049
789,-81.765835,33.187898
801,-81.765381,33.180636
802,-81.765238,33.180453
803,-81.765235,33.180449
832,-81.765135,33.165849
804,-81.765035,33.179149
788,-81.764635,33.188198
833,-81.764237,33.16525
834,-81.764235,33.165249
757,-81.764169,33.204687
758,-81.764168,33.204686
836,-81.763835,33.162748
835,-81.763835,33.163949
837,-81.763635,33.161648
759,-81.763475,33.203457
787,-81.763435,33.188248
838,-81.763335,33.160549
839,-81.763168,33.159532
840,-81.763167,33.159529
760,-81.763056,33.202986
761,-81.762973,33.202893
786,-81.762959,33.18835
762,-81.762713,33.202601
763,-81.76237,33.202357
785,-81.762064,33.188541
841,-81.762035,33.158248
784,-81.762035,33.188547
764,-81.761807,33.201957
765,-81.761631,33.201831
766,-81.7615,33.201778
842,-81.761135,33.157649
783,-81.760735,33.189148
782,-81.760596,33.18951
781,-81.760353,33.190142
780,-81.760235,33.190448
843,-81.759992,33.156683
779,-81.759935,33.191848
778,-81.759935,33.193247
844,-81.759835,33.15655
777,-81.759535,33.194747
845,-81.758835,33.15565
776,-81.758622,33.195578
775,-81.758435,33.195748
767,-81.758075,33.200371
846,-81.758035,33.154649
774,-81.757535,33.196848
773,-81.757488,33.196971
772,-81.757461,33.197039
847,-81.757335,33.15385
770,-81.757275,33.198672
768,-81.757213,33.199253
769,-81.75721,33.199248
771,-81.757035,33.198148
848,-81.756135,33.15265
849,-81.755135,33.15155
850,-81.754135,33.15055
851,-81.753235,33.14965
852,-81.752435,33.14885
853,-81.751804,33.148383
854,-81.751765,33.148355
855,-81.751285,33.148
856,-81.749935,33.147283
857,-81.748401,33.146879
858,-81.748368,33.14687
859,-81.747535,33.14665
860,-81.746335,33.14605
861,-81.746335,33.14605
862,-81.746012,33.145403
863,-81.745435,33.14425
864,-81.744538,33.142156
865,-81.744535,33.14215
866,-81.742435,33.14085
867,-81.740835,33.14005
868,-81.739035,33.13935
869,-81.737735,33.13855
870,-81.736635,33.13765
871,-81.735135,33.13665
872,-81.733734,33.135849
873,-81.732334,33.13525
874,-81.731234,33.13465
875,-81.729534,33.13375
876,-81.727934,33.132551
877,-81.726634,33.131351
878,-81.725434,33.130451
879,-81.724334,33.129451
880,-81.723584,33.128451
881,-81.723434,33.128251
882,-81.722534,33.12715
883,-81.721734,33.126451
884,-81.720834,33.125951
885,-81.719934,33.125451
886,-81.718734,33.124901
887,-81.717534,33.124251
888,-81.716434,33.123751
889,-81.715034,33.123251
890,-81.714034,33.122951
891,-81.712934,33.122551
892,-81.711634,33.121951
893,-81.710734,33.12135
894,-81.704634,33.11645
895,-81.703634,33.116251
896,-81.702434,33.116251
897,-81.700634,33.116551
898,-81.699034,33.116751
899,-81.697534,33.11665
900,-81.696434,33.116351
901,-81.695134,33.115951
902,-81.693734,33.115451
903,-81.692134,33.115051
904,-81.690834,33.114651
905,-81.689534,33.114251
906,-81.688134,33.11385
907,-81.687034,33.11345
908,-81.685633,33.113151
909,-81.684333,33.112851
910,-81.682833,33.112551
911,-81.681533,33.112251
912,-81.680133,33.11195
913,-81.678833,33.111451
914,-81.677733,33.110951
915,-81.676533,33.110351
916,-81.675433,33.109751
917,-81.674333,33.10915
918,-81.673333,33.108551
919,-81.672333,33.108051
920,-81.671133,33.107551
921,-81.670033,33.10725
922,-81.669033,33.106951
923,-81.667733,33.106552
924,-81.666333,33.106152
925,-81.665133,33.105852
926,-81.663633,33.105252
927,-81.662333,33.104751
928,-81.661233,33.104252
929,-81.660033,33.103852
930,-81.659033,33.103451
931,-81.657733,33.102752
932,-81.656833,33.102151
933,-81.655633,33.101452
934,-81.654433,33.100451
935,-81.653333,33.099452
936,-81.652433,33.098551
937,-81.651233,33.097651
938,-81.650333,33.097051
939,-81.64999,33.096846
940,-81.649333,33.096452
941,-81.648533,33.095852
942,-81.648272,33.095722
943,-81.647533,33.095352
944,-81.646433,33.094552
945,-81.645433,33.094051
946,-81.644391,33.093457
947,-81.642396,33.093205
948,-81.64028,33.092937
949,-81.639019,33.092778
950,-81.636753,33.093051
951,-81.636727,33.093054
952,-81.623095,33.094695
953,-81.622689,33.094766
954,-81.621532,33.094968
955,-81.618048,33.095577
956,-81.61779,33.095647
957,-81.617084,33.095836
958,-81.615427,33.09542
959,-81.61416,33.095291
980,-81.61323,33.081898
979,-81.612993,33.084025
960,-81.612992,33.094809
981,-81.612919,33.081097
982,-81.612904,33.08108
978,-81.612408,33.084712
983,-81.612034,33.080097
961,-81.611976,33.094554
962,-81.611677,33.094516
977,-81.611158,33.085476
984,-81.610948,33.079959
985,-81.610841,33.079946
986,-81.610816,33.079952
963,-81.61073,33.093574
976,-81.610517,33.085868
987,-81.610493,33.080039
988,-81.610199,33.080118
975,-81.610157,33.086239
964,-81.609735,33.092585
974,-81.609553,33.08686
973,-81.609528,33.086885
965,-81.609482,33.092335
972,-81.609199,33.087224
966,-81.609191,33.091583
989,-81.608746,33.08084
967,-81.608653,33.090199
971,-81.60857,33.088159
970,-81.608469,33.088707
969,-81.608365,33.089275
968,-81.608342,33.089399
990,-81.606644,33.081885
991,-81.606335,33.082039
992,-81.603914,33.08429
993,-81.603574,33.084607
994,-81.603573,33.084608
1017,-81.603307,33.074422
1016,-81.603297,33.075309
1018,-81.602928,33.073993
995,-81.602739,33.086658
996,-81.60255,33.086773
997,-81.602476,33.086819
1019,-81.602283,33.073579
998,-81.602051,33.087078
1015,-81.601967,33.075902
1020,-81.601723,33.073218
1021,-81.601699,33.073203
1022,-81.60168,33.073196
999,-81.601515,33.08701
1014,-81.601344,33.075823
1000,-81.601271,33.086979
1013,-81.601221,33.075807
1001,-81.601156,33.086964
1023,-81.600366,33.072711
1002,-81.600145,33.085821
1024,-81.600127,33.072623
1012,-81.599937,33.076151
1003,-81.599834,33.08502
1025,-81.599242,33.07251
1011,-81.599183,33.076612
1026,-81.599083,33.07249
1010,-81.59881,33.07684
1009,-81.598217,33.077202
1004,-81.596788,33.080827
1008,-81.59675,33.078538
1007,-81.596502,33.079888
1006,-81.596501,33.079893
1005,-81.5965,33.079902
1027,-81.596025,33.072693
1028,-81.594832,33.070566
1029,-81.593586,33.069496
1030,-81.592645,33.06991
1031,-81.592517,33.073062
1032,-81.590111,33.07213
1033,-81.584361,33.069902
1035,-81.583103,33.06496
1034,-81.582975,33.068575
1039,-81.580994,33.062697
1040,-81.580406,33.061997
1041,-81.579994,33.061755
1042,-81.579855,33.061673
1036,-81.57875,33.066195
1043,-81.578364,33.061483
1047,-81.578332,33.058936
1048,-81.578122,33.057774
1037,-81.577187,33.065939
1038,-81.57716,33.064335
1049,-81.577044,33.05725
1044,-81.576635,33.06171
1050,-81.575425,33.057457
1045,-81.574924,33.061934
1046,-81.574107,33.060696
1051,-81.573831,33.058303
1055,-81.573243,33.054903
1052,-81.572829,33.058636
1054,-81.572318,33.055639
1056,-81.571905,33.053987
1053,-81.571309,33.056873
1057,-81.570825,33.054192
1058,-81.568832,33.054009
1059,-81.567643,33.053394
1066,-81.567061,33.059727
1060,-81.5666,33.053386
1061,-81.566577,33.053385
1062,-81.566569,33.05339
1067,-81.566203,33.06086
1088,-81.566183,33.048894
1087,-81.565965,33.049247
1086,-81.565953,33.049254
1089,-81.565569,33.048092
1065,-81.565505,33.058483
1085,-81.565401,33.049592
1090,-81.565343,33.047797
1091,-81.565321,33.047769
1084,-81.564933,33.049877
1092,-81.564644,33.047302
1068,-81.564299,33.06078
1064,-81.563436,33.057505
1093,-81.563388,33.046672
1069,-81.563372,33.060156
1063,-81.563209,33.055566
1070,-81.562885,33.059047
1071,-81.562247,33.0576
1072,-81.561795,33.057399
1083,-81.561469,33.049863
1073,-81.561178,33.057013
1074,-81.560969,33.05691
1094,-81.560892,33.045421
1082,-81.560816,33.04986
1075,-81.560478,33.05667
1081,-81.559998,33.05036
1095,-81.559895,33.044921
1080,-81.559718,33.050531
1079,-81.559441,33.0507
1076,-81.559364,33.055259
1078,-81.559177,33.051301
1096,-81.559108,33.044706
1077,-81.558858,33.053037
1097,-81.556408,33.043969
1098,-81.554606,33.043531
1099,-81.554217,33.043436
1100,-81.554164,33.04343
1101,-81.552761,33.043251
1102,-81.552279,33.043189
1103,-81.552,33.043359
1104,-81.551555,33.043631
1105,-81.550731,33.044134
1106,-81.549757,33.045279
1107,-81.547328,33.048227
1108,-81.547202,33.04838
1109,-81.546969,33.048522
1110,-81.54643,33.048851
1111,-81.54617,33.04901
1112,-81.545722,33.048953
1113,-81.544825,33.048838
1114,-81.543785,33.048706
1115,-81.542706,33.047934
1116,-81.542416,33.047501
1117,-81.542196,33.047174
1118,-81.541868,33.046685
1119,-81.541831,33.045654
1120,-81.540213,33.040763
1121,-81.538951,33.039333
1122,-81.538848,33.039272
1123,-81.538649,33.039156
1124,-81.538125,33.038847
1125,-81.53577,33.038547
1126,-81.53574,33.038543
1127,-81.534094,33.03918
1128,-81.533275,33.039497
1129,-81.532548,33.039941
1130,-81.53104,33.040862
1131,-81.530099,33.040996
1132,-81.528907,33.040843
1136,-81.528882,33.037668
1137,-81.528836,33.036266
1135,-81.528539,33.039
1138,-81.528524,33.035912
1133,-81.528402,33.040271
1134,-81.528344,33.039756
1139,-81.52786,33.03516
1140,-81.527322,33.03455
1141,-81.524706,33.032185
1142,-81.52327,33.031294
1143,-81.521312,33.03008
1144,-81.520325,33.029468
1145,-81.519822,33.029292
1146,-81.519451,33.029163
1163,-81.519075,33.023196
1147,-81.518605,33.028868
1164,-81.518388,33.021592
1165,-81.518385,33.021586
1162,-81.517594,33.023991
1166,-81.516073,33.020833
1148,-81.515773,33.028506
1161,-81.514024,33.023663
1149,-81.514,33.028622
1167,-81.513715,33.020574
1150,-81.513148,33.028678
1151,-81.512127,33.028421
1160,-81.51169,33.024506
1152,-81.511658,33.027944
1183,-81.51147,33.01133
1182,-81.511413,33.012014
1181,-81.511365,33.012587
1294,-81.511347,32.966721
1180,-81.511344,33.012837
1168,-81.511334,33.021465
1159,-81.511187,33.025098
1293,-81.511156,32.967989
1153,-81.511113,33.02739
1154,-81.510844,33.027116
1155,-81.510843,33.027114
1184,-81.510839,33.010615
1295,-81.510838,32.964654
1158,-81.510819,33.025588
1185,-81.510811,33.010598
1296,-81.510711,32.964043
1157,-81.51071,33.026179
1179,-81.510641,33.013396
1156,-81.510636,33.02658
1169,-81.510583,33.021299
1297,-81.510221,32.961925
1298,-81.510213,32.961724
1170,-81.510154,33.020934
1292,-81.51015,32.968991
1299,-81.510144,32.960067
1186,-81.510044,33.010147
1300,-81.510042,32.957605
1171,-81.51003,33.020778
1301,-81.510025,32.957204
1187,-81.510014,33.010129
1188,-81.509989,33.010132
1302,-81.509745,32.956415
1178,-81.509556,33.014258
1172,-81.509041,33.019523
1177,-81.508947,33.015034
1291,-81.508839,32.969368
1189,-81.508782,33.010304
1190,-81.508604,33.010329
1176,-81.508559,33.015527
1191,-81.508462,33.01043
1303,-81.508421,32.952683
1175,-81.50832,33.0164
1173,-81.50825,33.018026
1174,-81.508089,33.017244
1192,-81.508071,33.01071
1290,-81.507847,32.968854
1288,-81.507765,32.966605
1289,-81.507762,32.967661
1193,-81.507549,33.011083
1194,-81.507465,33.011464
1287,-81.507166,32.965089
1286,-81.506899,32.965054
1195,-81.506859,33.014188
1196,-81.506659,33.01509
1197,-81.506644,33.015155
1198,-81.506055,33.015636
1199,-81.505629,33.015983
1200,-81.505567,33.016033
1201,-81.504776,33.016186
1304,-81.504724,32.948729
1202,-81.504587,33.016161
1285,-81.504576,32.963427
1305,-81.503838,32.947781
1284,-81.503795,32.96288
1203,-81.503686,33.016046
1204,-81.503286,33.015995
1306,-81.502888,32.947152
1321,-81.502623,32.936202
1320,-81.502577,32.93645
1315,-81.50252,32.939235
1319,-81.502512,32.937467
1318,-81.502512,32.937473
1283,-81.502509,32.962814
1316,-81.502475,32.939118
1317,-81.502417,32.938968
1282,-81.502374,32.962807
1322,-81.502289,32.935497
1281,-81.502133,32.962794
1314,-81.501948,32.940685
1205,-81.501933,33.01506
1280,-81.5019,32.962857
1323,-81.501855,32.93458
1324,-81.501411,32.934075
1206,-81.501399,33.014398
1325,-81.501225,32.933865
1279,-81.5011,32.963071
1278,-81.50085,32.963138
1239,-81.500594,33.001902
1238,-81.500566,33.002211
1207,-81.500549,33.013345
1237,-81.500487,33.003072
1236,-81.500247,33.003549
1307,-81.50023,32.945726
1308,-81.500133,32.945674
1309,-81.500052,32.945582
1208,-81.499999,33.012664
1313,-81.499932,32.943346
1235,-81.499913,33.003981
1277,-81.499819,32.963767
1234,-81.499805,33.004121
1310,-81.49977,32.945262
1240,-81.499763,33.000662
1312,-81.499637,32.944947
1311,-81.499612,32.945082
1276,-81.499602,32.96412
1233,-81.499445,33.004589
1275,-81.49942,32.964818
1274,-81.49912,32.965973
1209,-81.499078,33.011522
1273,-81.499007,32.966409
1232,-81.498943,33.004895
1326,-81.498901,32.932425
1210,-81.498773,33.01143
1241,-81.498766,33.000155
1272,-81.498548,32.968174
1231,-81.498537,33.005143
1271,-81.498479,32.970196
1270,-81.498438,32.97042
1230,-81.498413,33.005218
1211,-81.498356,33.011303
1269,-81.49809,32.972304
1268,-81.49791,32.972699
1212,-81.497693,33.010799
1229,-81.497427,33.0056
1267,-81.497418,32.973773
1242,-81.497369,32.999758
1266,-81.497323,32.973983
1228,-81.497306,33.005584
1265,-81.497236,32.974104
1213,-81.497152,33.010387
1214,-81.496752,33.010286
1253,-81.49642,32.989615
1227,-81.496235,33.005447
1263,-81.496225,32.976042
1252,-81.496138,32.990913
1264,-81.496085,32.975728
1254,-81.495996,32.988295
1327,-81.495774,32.932024
1243,-81.495707,32.999465
1257,-81.495504,32.983534
1258,-81.495499,32.981785
1262,-81.495495,32.977562
1215,-81.495463,33.009961
1216,-81.495112,33.009872
1251,-81.495034,32.991723
1328,-81.494801,32.931519
1259,-81.494798,32.980586
1217,-81.494793,33.009832
1260,-81.494756,32.979508
1261,-81.494736,32.978997
1256,-81.494345,32.985084
1255,-81.494329,32.98626
1244,-81.494246,32.999267
1226,-81.494035,33.0058
1250,-81.493442,32.992427
1225,-81.4929,33.006162
1245,-81.492737,32.999108
1329,-81.492476,32.928428
1218,-81.49243,33.009529
1219,-81.492289,33.009348
1249,-81.492252,32.99351
1220,-81.492082,33.009082
1224,-81.491524,33.007002
1246,-81.491495,32.998572
1223,-81.491472,33.007816
1330,-81.491457,32.928171
1248,-81.491457,32.995437
1222,-81.491453,33.008128
1221,-81.491444,33.008261
1247,-81.491222,32.996744
1331,-81.48966,32.927179
1332,-81.488434,32.926387
1345,-81.487863,32.916286
1346,-81.487656,32.915751
1344,-81.487656,32.917402
1343,-81.487313,32.917635
1347,-81.487258,32.915365
1348,-81.486752,32.914874
1342,-81.486752,32.918017
1341,-81.486088,32.91847
1349,-81.485799,32.914379
1350,-81.485779,32.914368
1340,-81.485469,32.918517
1351,-81.484588,32.914215
1333,-81.484278,32.923315
1339,-81.484084,32.919364
1338,-81.483924,32.919462
1337,-81.483294,32.920396
1336,-81.483292,32.920565
1335,-81.483274,32.921887
1334,-81.483271,32.922171
1352,-81.483054,32.914273
1353,-81.482661,32.914425
1354,-81.482069,32.914654
1365,-81.481692,32.909274
1364,-81.481486,32.91039
1363,-81.481053,32.910731
1355,-81.481028,32.91452
1377,-81.480996,32.899029
1376,-81.480852,32.899809
1375,-81.480835,32.899897
1378,-81.480817,32.89875
1366,-81.480754,32.907757
1356,-81.480685,32.914188
1367,-81.480671,32.907663
1379,-81.480653,32.898495
1357,-81.480289,32.913804
1380,-81.480286,32.897923
1362,-81.480238,32.911372
1374,-81.480183,32.900956
1358,-81.480123,32.913643
1361,-81.480018,32.912564
1360,-81.479988,32.912728
1359,-81.479917,32.913108
1381,-81.479588,32.897579
1422,-81.479522,32.881449
1368,-81.479495,32.906326
1421,-81.479339,32.882441
1369,-81.479195,32.905652
1370,-81.479184,32.905626
1373,-81.479072,32.902845
1371,-81.478957,32.905115
1423,-81.478916,32.880609
1372,-81.478843,32.904085
1424,-81.478709,32.880418
1425,-81.478457,32.880186
1420,-81.477448,32.886578
1419,-81.477316,32.886867
1418,-81.477037,32.887477
1417,-81.476843,32.887706
1382,-81.476574,32.897192
1383,-81.476017,32.897121
1426,-81.475403,32.877365
1416,-81.475298,32.88865
1384,-81.474984,32.896406
1385,-81.474666,32.896186
1427,-81.473961,32.876926
1428,-81.473735,32.877064
1429,-81.473618,32.877136
1386,-81.47303,32.894325
1387,-81.472624,32.894234
1430,-81.472405,32.877107
1415,-81.472288,32.890075
1393,-81.47185,32.898236
1388,-81.471714,32.894029
1392,-81.471676,32.897882
1394,-81.471655,32.900115
1414,-81.471534,32.890433
1431,-81.471364,32.876973
1395,-81.471266,32.900573
1389,-81.470964,32.894487
1396,-81.47088,32.900777
1390,-81.470683,32.894659
1397,-81.470617,32.900917
1391,-81.470523,32.895527
1432,-81.470391,32.876468
1413,-81.470245,32.890386
1398,-81.469915,32.901288
1433,-81.469495,32.876421
1412,-81.468823,32.889785
1434,-81.468732,32.876381
1435,-81.468424,32.876608
1406,-81.468229,32.892346
1407,-81.468227,32.891647
1436,-81.467964,32.876947
1437,-81.46785,32.87703
1405,-81.467845,32.893533
1399,-81.467683,32.901002
1438,-81.46761,32.877507
1439,-81.467537,32.878424
1408,-81.46751,32.890842
1440,-81.46738,32.880397
1411,-81.467104,32.888999
1441,-81.466901,32.880645
1409,-81.466546,32.890362
1442,-81.46636,32.880925
1443,-81.466201,32.881007
1410,-81.465933,32.889452
1404,-81.465784,32.894791
1444,-81.465394,32.880904
1400,-81.465211,32.899542
1445,-81.464992,32.880852
1446,-81.464714,32.880816
1401,-81.464078,32.898254
1403,-81.463998,32.896212
1402,-81.463872,32.897719
1447,-81.462277,32.878345
1448,-81.461031,32.876027
1449,-81.460101,32.875078
1450,-81.459749,32.874719
1451,-81.458651,32.87407
1452,-81.458555,32.874058
1468,-81.457403,32.851185
1467,-81.457151,32.852549
1453,-81.456786,32.873831
1454,-81.456569,32.873803
1455,-81.456362,32.873865
1466,-81.456286,32.854264
1469,-81.456067,32.847114
1470,-81.455358,32.844955
1465,-81.455227,32.856364
1471,-81.454902,32.844436
1456,-81.454795,32.874336
1472,-81.454729,32.844239
1464,-81.453921,32.858481
1457,-81.453753,32.874202
1463,-81.452754,32.859855
1458,-81.452747,32.873057
1473,-81.452648,32.843971
1459,-81.452279,32.871474
1474,-81.451766,32.84462
1475,-81.451747,32.844762
1460,-81.451479,32.869212
1476,-81.451342,32.847739
1462,-81.45132,32.86678
1461,-81.45117,32.868411
1477,-81.450929,32.848321
1478,-81.449556,32.84916
1479,-81.44594,32.850599
1480,-81.44538,32.850707
1481,-81.444517,32.850873
1482,-81.444362,32.850903
1483,-81.443321,32.850769
1489,-81.443026,32.84578
1484,-81.442805,32.850183
1485,-81.442643,32.849998
1488,-81.442334,32.8488
1486,-81.442315,32.849624
1487,-81.442235,32.849233
1490,-81.441141,32.841982
1491,-81.440056,32.840446
1492,-81.439358,32.840102
1493,-81.438169,32.839949
1494,-81.437463,32.840444
1495,-81.436944,32.840807
1496,-81.435765,32.843067
1497,-81.434586,32.843677
1498,-81.433954,32.843634
1499,-81.433435,32.843598
1500,-81.432481,32.843533
1626,-81.432298,32.769738
1625,-81.432045,32.771103
1627,-81.431975,32.769314
1628,-81.431568,32.768779
1624,-81.431513,32.771484
1623,-81.431512,32.771484
1629,-81.431442,32.768612
1501,-81.431302,32.842542
